,Performance Record,ADNI,AP,ARH,MDNI,MaxSur,MinSur,AvgSur,Day,Julian_date,date
386,1,254,0,67.83,848,85.9,66.4,74.16,173,263,09-20
387,1,16.79,0.08,87.17,181,76,63,70.01,174,264,09-21
388,1,307.42,0,70.71,947,75.3,51.4,62.45,175,265,09-22
389,1,294.54,0,72.08,923,80.5,49.6,64.11,176,266,09-23
390,1,8.21,0,81.83,146,72.4,61.9,65.65,177,267,09-24
391,1,33.96,0.02,92,300,75.8,63,67.4,178,268,09-25
392,1,225.71,0,84.79,747,79,60.1,68.13,179,269,09-26
393,1,287.38,0,73.25,923,81.3,53.6,66.74,180,270,09-27
394,1,287.92,0,70.83,921,78.6,56.8,66.21,181,271,09-28
395,1,148.92,0,75.71,794,75.2,55.4,64.15,182,272,09-29
396,1,21.54,0,81.25,291,71.8,59.9,64,183,273,09-30
397,1,240.33,0,81.5,934,83,57.8,67.93,184,274,10-01
398,1,159.96,0,77.71,785,82.7,61.5,71.04,185,275,10-02
399,1,263.46,0,72.88,899,82.9,65.8,72.85,186,276,10-03
400,1,269.5,0,76.54,900,82.5,64.9,72.09,187,277,10-04
401,1,270.33,0,78.54,868,86.3,66,74.21,188,278,10-05
402,1,127.21,0.03,83.29,748,75.7,65.7,71.9,189,279,10-06
403,1,293.08,0.01,79.33,947,66.7,48.3,58.18,190,280,10-07
404,1,168.92,0,72.96,930,71.2,46.4,57.91,191,281,10-08
405,1,28.5,0,72.33,332,73,60.1,65.24,192,282,10-09
406,1,72.88,0,80.54,668,78,56.6,65.83,193,283,10-10
407,1,116.58,0,76,750,77.6,59.5,65.21,194,284,10-11
408,1,275.63,0,72.38,923,79.7,51.4,64.81,195,285,10-12
409,1,241.5,0,71.92,869,81.5,59.7,67.99,196,286,10-13
410,1,268.13,0,76.79,903,79.6,58.2,68.15,197,287,10-14
411,1,21.13,0,87.04,184,70.3,59.9,65.1,198,288,10-15
412,1,0,0.01,95.83,0,67.1,61.3,63.25,199,289,10-16
413,1,90.46,0.01,90.88,652,67.2,58.7,63.14,200,290,10-17
414,1,201.21,0,76.96,691,66.1,49.2,57.17,201,291,10-18
415,1,166.63,0,73.54,714,67.5,46.6,56.75,202,292,10-19
416,1,294.5,0,75.38,967,64.8,37.9,49.67,203,293,10-20
417,1,283.38,0,66.04,946,68.8,40,52.14,204,294,10-21
418,1,183.08,0,72.04,872,65.5,43.9,55.64,205,295,10-22
419,1,284.83,0,72.67,959,54.9,44.5,50.24,206,296,10-23
420,1,18.54,0,72.71,259,57.3,36.7,45.47,207,297,10-24
421,1,305.96,0,66.42,991,51.2,31.5,41.52,208,298,10-25
422,1,242.13,0,63.75,960,60.4,30,42.45,209,299,10-26
423,1,30.38,0,73.08,390,68.5,49.2,54.86,210,300,10-27
424,1,0.92,0,86.08,14,63.5,54.7,58.34,211,301,10-28
425,1,1.96,0,91.96,18,68.3,54.1,59.87,212,302,10-29
426,1,203.25,0,78.92,809,76.5,56.6,62.26,213,303,10-30
427,1,1,0.01,78.29,23,67.4,61.9,64.65,214,304,10-31
428,2,346.83,0,75.08,975,69,43,55.95,1,91,04-01
429,2,211.13,0,73.83,805,71.9,44.4,58.4,2,92,04-02
430,2,134.92,0.01,81.29,586,77.1,57.6,64.46,3,93,04-03
431,2,241.67,0.06,77.25,971,64.5,46.3,53.3,4,94,04-04
432,2,267.88,0,59.75,994,65.3,31.2,47.25,5,95,04-05
433,2,0.04,0.02,76.17,1,58.4,47.4,52.03,6,96,04-06
434,2,21,0.02,94.63,268,73,55.1,60.73,7,97,04-07
435,2,287.38,0,85.67,878,78.2,56.9,66.44,8,98,04-08
436,2,202.25,0,78.46,746,80.8,60.3,69.48,9,99,04-09
437,2,9.54,0.01,87.67,123,71.3,64.1,66.08,10,100,04-10
438,2,338.42,0,68.71,977,68.7,40.7,55.95,11,101,04-11
439,2,318.96,0,67.5,909,77.5,44.6,58.94,12,102,04-12
440,2,286.04,0.01,83,885,76.8,49.2,62.63,13,103,04-13
441,2,57.29,0.01,91.5,353,72.3,58.4,64.51,14,104,04-14
442,2,69.46,0.01,90.75,450,72.1,58.4,63.3,15,105,04-15
443,2,71.33,0,86.79,645,76.3,51.6,60.18,16,106,04-16
444,2,34.5,0,90.04,294,74.8,57.9,62.67,17,107,04-17
445,2,244.5,0,84.13,749,79.3,53.4,65.28,18,108,04-18
446,2,19.13,0.01,92.33,122,70.8,59.5,63.97,19,109,04-19
447,2,179.58,0.01,90.96,762,66.3,56.7,61.21,20,110,04-20
448,2,359.5,0,74.29,980,63.9,41.5,53.59,21,111,04-21
449,2,279.96,0.01,66.83,952,68.6,46.9,55.63,22,112,04-22
450,2,364.29,0,68.58,1000,62.5,36.1,52.11,23,113,04-23
451,2,349.08,0,53.38,1000,69.3,34.5,50.22,24,114,04-24
452,2,0.33,0.01,81.42,2,66.1,49.5,55.64,25,115,04-25
453,2,25.75,0.01,92.33,325,64,53.5,59.94,26,116,04-26
454,2,349.21,0,72.29,976,63.6,37.2,51.46,27,117,04-27
455,2,357.04,0,65.79,969,67.3,40.3,53.12,28,118,04-28
456,2,244.46,0,67.04,709,68.4,42.4,56.06,29,119,04-29
457,2,213.25,0,78.25,945,66.1,42.7,53.12,30,120,04-30
458,2,208.54,0,82.83,766,62.7,34,48.72,31,121,05-01
459,2,288.42,0,72.58,948,76.2,37,55.18,32,122,05-02
460,2,309.17,0,66.58,939,76.7,44.5,59.28,33,123,05-03
461,2,341.79,0,65.71,938,80.2,50.2,64.45,34,124,05-04
462,2,148.58,0,65.46,762,78.9,53.1,65.87,35,125,05-05
463,2,311.67,0,65.79,924,85,50.7,68.11,36,126,05-06
464,2,335.5,0,64.42,919,87.6,53.2,69.98,37,127,05-07
465,2,331.42,0,63.83,917,88.6,54.5,71.13,38,128,05-08
466,2,293.96,0,62.25,874,88.5,55.8,71.56,39,129,05-09
467,2,181.46,0,59.67,893,84.6,58.3,71.45,40,130,05-10
468,2,327.63,0,64.88,906,88.3,59.2,72.76,41,131,05-11
469,2,270.08,0,65.29,844,80.5,63.3,72.24,42,132,05-12
470,2,366.54,0,54.33,958,76.6,54,64.58,43,133,05-13
471,2,290.5,0,55.17,923,83.9,52,65.63,44,134,05-14
472,2,151.33,0,62.5,751,82.7,59.6,68.95,45,135,05-15
473,2,196.67,0,77.63,857,80,57.7,69.79,46,136,05-16
474,2,87.63,0,78.38,658,78.5,61,68.84,47,137,05-17
475,2,251.42,0.01,87.29,799,79.8,61.9,71.25,48,138,05-18
476,2,209.54,0,80.79,809,84,59,71,49,139,05-19
477,2,380.13,0,63.58,933,86.6,49.6,67.56,50,140,05-20
478,2,0.67,0.01,84.75,4,71.6,56.4,62.34,51,141,05-21
479,2,398.25,0,68.92,965,72,43,57.54,52,142,05-22
480,2,377.17,0,58.54,941,82.1,43.2,62.19,53,143,05-23
481,2,156.75,0,68.08,786,82.2,49.9,64.09,54,144,05-24
482,2,263.54,0,66.42,898,85.5,54.7,69,55,145,05-25
483,2,261.38,0,71.63,770,87.4,61.1,73.07,56,146,05-26
484,2,338.92,0,77.58,915,84.1,62.1,72.18,57,147,05-27
485,2,58.63,0,77.71,354,81.1,60.9,69.74,58,148,05-28
486,2,307.5,0,74.96,893,86.5,57.9,72.17,59,149,05-29
487,2,319.79,0,61,893,86,58.3,72.45,60,150,05-30
488,2,306.08,0.01,73.33,883,84,58.6,71.3,61,151,05-31
489,2,284.42,0.02,91.08,816,75.7,56.8,66.81,62,152,06-01
490,2,225.67,0,85.38,813,80.1,55.5,66.26,63,153,06-02
491,2,297.58,0,73.21,905,88,53.1,67.7,64,154,06-03
492,2,327.75,0,70.92,902,87.6,51.3,69.08,65,155,06-04
493,2,303.63,0,68.08,905,87.1,54.5,69.82,66,156,06-05
494,2,328.79,0,62.71,902,89.2,53.4,72.1,67,157,06-06
495,2,355.58,0,60.83,900,90.2,55,73.63,68,158,06-07
496,2,303.38,0,64.83,891,87.7,63,75.33,69,159,06-08
497,2,288.54,0.01,75.71,868,89.5,61.7,74.19,70,160,06-09
498,2,368.17,0,62.08,923,93.6,53.8,72.49,71,161,06-10
499,2,355.88,0,65.88,904,95.5,58.1,75.43,72,162,06-11
500,2,348.21,0,69.25,890,88.5,66.4,76.87,73,163,06-12
501,2,337,0,63.71,889,89.5,65.8,77.3,74,164,06-13
502,2,345.96,0,59.25,891,92.6,62.8,77.81,75,165,06-14
503,2,353.88,0,57.5,900,94.3,61.9,79.05,76,166,06-15
504,2,355.79,0,56.25,899,94.5,66.7,80.43,77,167,06-16
505,2,353.71,0,63.79,904,94.8,63.7,79.28,78,168,06-17
506,2,294.54,0,60,867,95.3,61.3,78.38,79,169,06-18
507,2,222.33,0,65.75,752,91.3,63.3,77.39,80,170,06-19
508,2,66.79,0.02,80.46,507,81.8,68.9,73.56,81,171,06-20
509,2,335.54,0,73.58,911,93.1,60.8,76.09,82,172,06-21
510,2,328.33,0,63.38,881,95.2,67.6,81.24,83,173,06-22
511,2,276.67,0,58.63,873,94,65.2,79.3,84,174,06-23
512,2,353.25,0,69.29,929,99.8,67.8,81.94,85,175,06-24
513,2,353.83,0,61.25,902,94.4,58.3,76.5,86,176,06-25
514,2,328.04,0,60.79,834,96.2,67.8,80.73,87,177,06-26
515,2,192.46,0.02,86.08,741,85.2,67.5,72.58,88,178,06-27
516,2,388.17,0,68.17,941,83.6,49.8,67.43,89,179,06-28
517,2,209.79,0,66.33,767,81.1,48.8,64.88,90,180,06-29
518,2,246.63,0.01,78.67,917,83.7,66,72.65,91,181,06-30
519,2,148.58,0.01,87,774,81.7,63.7,70.93,92,182,07-01
520,2,104.42,0.03,91.5,698,83.3,66.4,71.15,93,183,07-02
521,2,13.21,0.05,95.96,75,74.1,68.2,71,94,184,07-03
522,2,107.71,0.02,92.75,577,78.2,66,70.52,95,185,07-04
523,2,61.25,0.07,95.54,530,76.1,66.6,69.43,96,186,07-05
524,2,351.08,0,78.75,906,86.2,63.5,73.35,97,187,07-06
525,2,349.25,0,70.04,891,88.5,64.2,75.74,98,188,07-07
526,2,262.71,0,65.25,895,88.3,67.8,78.52,99,189,07-08
527,2,350.17,0,58.17,908,91.3,67.8,79.5,100,190,07-09
528,2,361.08,0,59.13,911,91.8,66,79.04,101,191,07-10
529,2,334.58,0,67.63,887,91.3,66.2,77.83,102,192,07-11
530,2,253.42,0.01,75.33,881,89.6,59.7,73.03,103,193,07-12
531,2,337.13,0,73.46,908,92,66.2,77.93,104,194,07-13
532,2,201.42,0,67.67,898,91.1,68.4,79.17,105,195,07-14
533,2,247.46,0,70.67,890,84.4,63.5,75.17,106,196,07-15
534,2,351.21,0,71.21,908,89.9,62.4,75.48,107,197,07-16
535,2,347.71,0,62.88,911,92,59,75.88,108,198,07-17
536,2,285.54,0,61.42,906,95.3,65.5,79.08,109,199,07-18
537,2,322.25,0,65.25,906,97.4,68.5,81.34,110,200,07-19
538,2,63.54,0,75.63,427,87,69.3,77.45,111,201,07-20
539,2,291.25,0,72.63,887,91.9,68.2,78.18,112,202,07-21
540,2,246.58,0,73.29,899,90.7,60.4,74.81,113,203,07-22
541,2,40.5,0.02,89.58,198,79.5,63.9,71.74,114,204,07-23
542,2,328.33,0,78.04,912,89.3,62.1,74.88,115,205,07-24
543,2,340.21,0,61.13,906,92.5,60.4,75.61,116,206,07-25
544,2,326.38,0,68.67,874,93,63,76.69,117,207,07-26
545,2,184.17,0,67.96,878,93.4,65.1,78.31,118,208,07-27
546,2,122.46,0,64.92,628,91.7,71.6,79.01,119,209,07-28
547,2,277.63,0.01,74.67,916,95.2,70.8,80.74,120,210,07-29
548,2,326.67,0,63.5,879,95,68.2,79.9,121,211,07-30
549,2,361.29,0,51.71,931,86.7,60.6,74.53,122,212,07-31
550,2,357.75,0,59,923,94.1,56.1,73.65,123,213,08-01
551,2,360.25,0,56.38,926,91.1,57.9,73.25,124,214,08-02
552,2,352.71,0,62.58,917,94.1,58.3,74.38,125,215,08-03
553,2,321.71,0,58.54,913,94.6,60.8,77.09,126,216,08-04
554,2,163.54,0,60.96,752,92.3,61.5,76.58,127,217,08-05
555,2,136.04,0.03,79.71,771,81,64.5,72.07,128,218,08-06
556,2,58.17,0.01,88.21,290,80.6,66.5,72.95,129,219,08-07
557,2,333.67,0,75.25,904,91.6,61.9,74.33,130,220,08-08
558,2,325.92,0,64.04,912,94.5,60.8,76.38,131,221,08-09
559,2,230.5,0.01,59.58,883,93,65.1,76.38,132,222,08-10
560,2,279.42,0,77.29,870,90.7,66.9,76.42,133,223,08-11
561,2,353.58,0,61.13,922,87.3,58.3,73.09,134,224,08-12
562,2,346.75,0,60.38,912,89.1,56.1,71.24,135,225,08-13
563,2,270.08,0,60,827,90.1,58.5,73.33,136,226,08-14
564,2,233.25,0,61.92,841,88.3,61,73.01,137,227,08-15
565,2,322.92,0,67.75,880,93.6,59.7,74.74,138,228,08-16
566,2,113.13,0,64.25,674,88,62.4,74.45,139,229,08-17
567,2,84.33,0.08,94.67,529,79.4,68.2,72.28,140,230,08-18
568,2,161.33,0.02,91.79,765,84.3,68.2,74.07,141,231,08-19
569,2,41.5,0.02,92.5,362,78.3,69.5,72.82,142,232,08-20
570,2,227.08,0,71.71,732,86.7,60.9,70.67,143,233,08-21
571,2,110.71,0,63.71,613,79.7,59.4,67.85,144,234,08-22
572,2,40.92,0.04,89.29,238,80.3,63,70.02,145,235,08-23
573,2,336.88,0,78.21,918,87.3,61.7,74.28,146,236,08-24
574,2,355.5,0,59.21,950,79.5,50.5,65.4,147,237,08-25
575,2,342.75,0,61.75,929,80,54.3,65.58,148,238,08-26
576,2,163.21,0,61.13,675,84.1,56.1,67.47,149,239,08-27
577,2,286.88,0,59.04,913,91.3,54.5,72.3,150,240,08-28
578,2,171,0,65.08,600,89.2,58.8,71.48,151,241,08-29
579,2,192.58,0,70.67,623,86.5,57.7,71.82,152,242,08-30
580,2,318.71,0,67.13,902,86.5,54.3,69.55,153,243,08-31
581,2,308.79,0,62.42,902,91.8,58.1,72.27,154,244,09-01
582,2,244.08,0,63,878,95.1,61,75.07,155,245,09-02
583,2,282.79,0,53.04,905,91.6,65.3,76.54,156,246,09-03
584,2,302.67,0,55.33,911,92.4,61.3,75.56,157,247,09-04
585,2,301.08,0,57.71,914,95.8,61.9,76.56,158,248,09-05
586,2,296.25,0,65.88,899,90.9,60.8,73.98,159,249,09-06
587,2,295.96,0,62.33,906,89.3,56.1,72.08,160,250,09-07
588,2,293.75,0,60.79,906,93.6,54.9,71.94,161,251,09-08
589,2,149.08,0,71.5,756,86.3,59.9,72.16,162,252,09-09
590,2,37.04,0.02,92.08,250,75.9,63.7,68.9,163,253,09-10
591,2,202.83,0.01,79.83,813,85,58.1,69.97,164,254,09-11
592,2,66.88,0.01,82.63,314,67.6,61.5,64.7,165,255,09-12
593,2,184,0,82.42,847,66.9,44.2,55.13,166,256,09-13
594,2,330.5,0,66.63,963,79.9,37.9,56.08,167,257,09-14
595,2,327.79,0,61.88,958,82.2,41.9,58.73,168,258,09-15
596,2,288.04,0,61.96,937,82.8,45.1,61.73,169,259,09-16
597,2,317.54,0,62.5,942,86.1,46.2,62.62,170,260,09-17
598,2,316.04,0,65.83,934,87.6,47.8,64.37,171,261,09-18
599,2,269.71,0,68.04,873,85,52.5,66.13,172,262,09-19
600,2,140.13,0,76.83,578,80.6,60.4,68.53,173,263,09-20
601,2,24.58,0,76.29,131,74.4,55,64,174,264,09-21
602,2,308.25,0,65.63,918,84.9,53.4,66.3,175,265,09-22
603,2,316.29,0,62.33,934,84.4,56.3,67.85,176,266,09-23
604,2,213,0,57.58,789,84.2,56.7,68.21,177,267,09-24
605,2,85.17,0.02,70.58,710,76.2,57.4,66.23,178,268,09-25
606,2,1.71,0.01,84.17,31,74.8,60.2,66.26,179,269,09-26
607,2,203.21,0,76.46,817,87.9,58.1,69.5,180,270,09-27
608,2,93.33,0,78,683,89.8,65.6,72.8,181,271,09-28
609,2,39.67,0.01,91.54,294,79.6,66.2,71.31,182,272,09-29
610,2,93.92,0.01,90.83,624,78.3,61.3,67.7,183,273,09-30
611,2,14.88,0,88.08,141,67.7,60.3,63.65,184,274,10-01
612,2,1.33,0.01,89.58,16,63.7,56.5,58.28,185,275,10-02
613,2,0.08,0.03,95.54,2,55.3,51.6,53.36,186,276,10-03
614,2,123.88,0.01,82,650,78.6,55.8,65.28,187,277,10-04
615,2,278.54,0,73.38,899,80.5,57.9,67.18,188,278,10-05
616,2,286,0,66.54,915,82.1,57.2,67.99,189,279,10-06
617,2,285.83,0,67.25,921,80.4,52.5,64.33,190,280,10-07
618,2,272.96,0,69.25,899,80.8,52.3,65.43,191,281,10-08
619,2,148.67,0.01,68.75,741,80.2,62,69.31,192,282,10-09
620,2,0.46,0.02,93.33,5,66.8,57.4,61.2,193,283,10-10
621,2,296.21,0,76.58,937,73.3,47.5,58.45,194,284,10-11
622,2,288.71,0,73.17,940,72.9,44.5,55.95,195,285,10-12
623,2,206.5,0,71.75,927,73.9,57.7,63.09,196,286,10-13
624,2,289.46,0,64.58,947,71.4,41.7,55.78,197,287,10-14
625,2,285.71,0,64.08,943,73.9,40.3,54.87,198,288,10-15
626,2,180.33,0,62,863,66.9,47.8,56.1,199,289,10-16
627,2,306.04,0,57.79,983,61.6,36.3,47.55,200,290,10-17
628,2,310.83,0,57.13,987,57.1,35.6,45.06,201,291,10-18
629,2,300.79,0,49.21,983,64.4,32.2,46.48,202,292,10-19
630,2,290.67,0,68.25,954,69.9,35.1,49.62,203,293,10-20
631,2,289.58,0,66.54,946,73.5,36.9,51.49,204,294,10-21
632,2,286.54,0,67,937,76.5,39.2,53.78,205,295,10-22
633,2,279.83,0,66.42,927,77.8,42.8,56.15,206,296,10-23
634,2,89.17,0,65,766,76.2,48.9,59.16,207,297,10-24
635,2,22.96,0,75.38,156,69.7,55.2,61.46,208,298,10-25
636,2,1.75,0,88.54,28,66.4,54.6,59.53,209,299,10-26
637,2,5.75,0.01,89,123,62.5,49.1,54.86,210,300,10-27
638,2,7.46,0.01,91.42,144,66.8,55,59.72,211,301,10-28
639,2,127.96,0.01,83.13,715,68.7,56.1,61.33,212,302,10-29
640,2,276.38,0,70.75,936,60.3,38.9,55.985,213,303,10-30
641,2,8.83,0,70.25,59,63.4,41.4,50.64,214,304,10-31
642,3,230.5,0,58.04,1008,61.8,29,41.98,1,91,04-01
643,3,4.42,0.03,88.67,106,42.4,38.1,40.41,2,92,04-02
644,3,6.21,0.03,97.54,105,63.7,42.3,50.44,3,93,04-03
645,3,9.63,0.01,85.5,72,62.3,34.6,42.95,4,94,04-04
646,3,359.38,0,78.25,994,52.1,27.7,40.25,5,95,04-05
647,3,219.92,0,76.04,745,59.1,38.6,46.72,6,96,04-06
648,3,183.46,0,70.29,749,62.2,41.8,50.38,7,97,04-07
649,3,149.42,0.01,84.54,803,55.1,42.3,48.6,8,98,04-08
650,3,355.54,0,72.58,986,63.1,36.2,47.62,9,99,04-09
651,3,44.96,0,64.83,368,63.3,54.9,57.58,10,100,04-10
652,3,357.75,0,58.71,981,68.7,38.5,53.07,11,101,04-11
653,3,318.46,0,70.25,936,80.4,52.9,64.1,12,102,04-12
654,3,7.33,0.03,84.71,68,74.2,57.5,64.87,13,103,04-13
655,3,4.75,0.04,90.46,79,63.3,33.7,39.53,14,104,04-14
656,3,391.58,0,59.04,1015,46.4,24.5,33.95,15,105,04-15
657,3,302.29,0,62.38,981,56.6,33.6,42.92,16,106,04-16
658,3,47.42,0,71.71,286,52.2,39.7,45.99,17,107,04-17
659,3,369.67,0,76.5,975,62.2,35.4,46.42,18,108,04-18
660,3,325.96,0,68.58,951,72.9,46.9,57.25,19,109,04-19
661,3,313.54,0,67.17,908,76,54.1,64.35,20,110,04-20
662,3,132.71,0.02,81.63,779,72.4,59.3,65.05,21,111,04-21
663,3,374.58,0,71.04,983,64.7,44.8,55.15,22,112,04-22
664,3,216.46,0,65.71,819,60.7,43.9,51.61,23,113,04-23
665,3,21.33,0.05,77.54,255,61.4,53.3,55.51,24,114,04-24
666,3,363.21,0,75.38,955,71.3,44.2,55.72,25,115,04-25
667,3,299.5,0,62,927,75.5,51.6,63.02,26,116,04-26
668,3,30.54,0.07,74.54,370,72.9,60.4,66.48,27,117,04-27
669,3,222,0.01,85.42,863,69,59.1,64.27,28,118,04-28
670,3,29.63,0,80.83,417,58.1,47.4,50.6,29,119,04-29
671,3,5.54,0,85.17,83,50.2,39.2,44.13,30,120,04-30
672,3,2.29,0,83.04,44,48.4,40.4,44.46,31,121,05-01
673,3,186.75,0,79.08,731,62,39.9,49.24,32,122,05-02
674,3,337.25,0,65.21,960,68.8,46.9,58.69,33,123,05-03
675,3,159.46,0,76.67,738,65,49.6,56.66,34,124,05-04
676,3,230.17,0,82.29,935,69.5,51.8,59.3,35,125,05-05
677,3,47.17,0,88.08,404,76.9,51.9,59.77,36,126,05-06
678,3,358.08,0,69.58,921,84.8,65.7,74.33,37,127,05-07
679,3,125.38,0.02,74.5,597,80.2,66.9,73.39,38,128,05-08
680,3,371.13,0.01,80.29,942,68.6,49.4,61.55,39,129,05-09
681,3,317.5,0,69.58,936,74.6,46.3,59.53,40,130,05-10
682,3,360.25,0,76.21,921,82.4,62,70.55,41,131,05-11
683,3,160.92,0.02,77.08,693,81.7,71,74.97,42,132,05-12
684,3,21.46,0.04,84.17,169,67.3,47.8,53.03,43,133,05-13
685,3,29.67,0,72.17,244,55.5,43.5,49.68,44,134,05-14
686,3,154.88,0,72.75,692,56.4,43.9,49.39,45,135,05-15
687,3,250.92,0,79.33,944,54,33.4,44.34,46,136,05-16
688,3,259.33,0,77.25,938,63.2,37.9,49.35,47,137,05-17
689,3,380.75,0,70.42,953,67,41.2,54.07,48,138,05-18
690,3,345.75,0,66.29,908,77.3,52.9,62.59,49,139,05-19
691,3,356.54,0,68.67,919,81.5,63.5,71.7,50,140,05-20
692,3,359.79,0,69.29,919,85.9,66.7,75.18,51,141,05-21
693,3,151.58,0.01,80.83,547,77.8,57.9,66.01,52,142,05-22
694,3,366.75,0,75.58,896,76.2,48.9,62.46,53,143,05-23
695,3,62.08,0,73.75,435,72.4,56.5,63.7,54,144,05-24
696,3,251.04,0.01,75.08,890,80.2,62.1,69.3,55,145,05-25
697,3,302.08,0.01,82.88,907,78.9,65.7,71.91,56,146,05-26
698,3,285.58,0,75.29,868,81.6,63,72.37,57,147,05-27
699,3,372.71,0,77.29,921,85.2,63.5,73.91,58,148,05-28
700,3,152.88,0.02,91.58,703,78.2,66.7,71.62,59,149,05-29
701,3,320.42,0.03,90.5,867,78.3,67.1,73.76,60,150,05-30
702,3,309.21,0.01,86.67,890,81.2,66.2,73.8,61,151,05-31
703,3,365.25,0.02,86.75,905,80,66.6,72.97,62,152,06-01
704,3,258.96,0.01,82.54,843,81.2,64,72.16,63,153,06-02
705,3,383.63,0,71.33,918,86.7,62.1,74.02,64,154,06-03
706,3,331.75,0,70.17,925,81.5,71.8,76.78,65,155,06-04
707,3,43.21,0,87,344,74.4,58.5,65.01,66,156,06-05
708,3,353.88,0,77.75,918,80.7,52,67.3,67,157,06-06
709,3,38.21,0.06,87.42,222,75.6,63.3,66.83,68,158,06-07
710,3,41.33,0,89,263,70.5,60.1,64.22,69,159,06-08
711,3,280.5,0,84.46,914,75.4,57.7,65.18,70,160,06-09
712,3,0.79,0.02,94.08,4,69.1,60.4,62.99,71,161,06-10
713,3,178.33,0,86.83,742,76.9,58.6,65.1,72,162,06-11
714,3,52.58,0,84.04,309,75.9,60.1,65.09,73,163,06-12
715,3,403.38,0,70.13,947,74.5,49.5,62.96,74,164,06-13
716,3,391.29,0,65.92,917,77.2,53.6,64.03,75,165,06-14
717,3,88.71,0,70.54,445,77,64.8,69.75,76,166,06-15
718,3,365.38,0,82.79,911,86.1,62.1,73.62,77,167,06-16
719,3,371.79,0,67.42,872,86.7,74.1,80.71,78,168,06-17
720,3,324.54,0,69.67,858,88.3,73.6,79.98,79,169,06-18
721,3,222.83,0,71,866,84.7,71.4,77.98,80,170,06-19
722,3,358.33,0.02,82.83,910,86.2,67.6,76.24,81,171,06-20
723,3,148.38,0,74.42,538,85,69.3,76.85,82,172,06-21
724,3,200.42,0.01,82.54,698,86.2,65.8,74.75,83,173,06-22
725,3,166.46,0,79.46,624,82.6,65.5,73.45,84,174,06-23
726,3,365.08,0,73.46,918,82.3,63,72.58,85,175,06-24
727,3,304.42,0,67.25,906,85.8,63.5,73.45,86,176,06-25
728,3,310.17,0,72.96,871,83.4,64.9,74.71,87,177,06-26
729,3,142,0.01,87.46,708,82.9,68.7,73.84,88,178,06-27
730,3,96.79,0.02,81.79,584,79.5,70.7,74.92,89,179,06-28
731,3,212.79,0.03,86.79,840,87.3,65.6,74.22,90,180,06-29
732,3,265.79,0.18,84.5,904,87.5,72.7,79.68,91,181,06-30
733,3,225.54,0,73.83,722,85,60.6,72.68,92,182,07-01
734,3,123.04,0,77.08,854,76.3,57.2,62.47,93,183,07-02
735,3,301.13,0,80.46,914,74.8,52.7,62.59,94,184,07-03
736,3,391.71,0,77.42,913,76.6,50,65.35,95,185,07-04
737,3,34.13,0,77.38,348,75.9,61.8,67.7,96,186,07-05
738,3,365.38,0,77,894,86.7,67.4,75.53,97,187,07-06
739,3,376.5,0,68.04,917,88.1,68,78.4,98,188,07-07
740,3,390.5,0.06,76.96,926,84.6,66.6,73.44,99,189,07-08
741,3,394.17,0,70.67,916,76.8,60.6,69.65,100,190,07-09
742,3,388.88,0,73.21,915,78.3,55.4,67.32,101,191,07-10
743,3,338.71,0,67.25,907,87.3,61.3,73.08,102,192,07-11
744,3,294.08,0,71,862,89.1,70.4,78.75,103,193,07-12
745,3,294.67,0.01,78.17,907,85.4,69.4,76.95,104,194,07-13
746,3,224.04,0,78.79,863,82.3,63.3,70.77,105,195,07-14
747,3,306.75,0,70.29,915,69.5,54,61.9,106,196,07-15
748,3,144.63,0,72.29,857,75.7,58.4,65.2,107,197,07-16
749,3,276.5,0,72.92,865,76.9,51.8,63.7,108,198,07-17
750,3,291.75,0,66.96,913,77.3,55.1,67.38,109,199,07-18
751,3,364.63,0,65.71,909,79.1,56.8,68.2,110,200,07-19
752,3,378,0,67.13,906,83.1,59.5,70.76,111,201,07-20
753,3,371,0,64.92,914,89.1,64.2,75.59,112,202,07-21
754,3,248.29,0,62.29,862,91.3,71.1,80.36,113,203,07-22
755,3,371.83,0,73.33,915,86.3,68.2,75.93,114,204,07-23
756,3,365.67,0,72.5,909,78.6,55.5,67.52,115,205,07-24
757,3,193,0.01,61.79,737,89.7,62.6,71.17,116,206,07-25
758,3,256.29,0,59.83,862,91.2,73.8,80.85,117,207,07-26
759,3,369.08,0,67.67,918,84.6,71.1,76.75,118,208,07-27
760,3,346.25,0,64.88,922,75.2,60.8,67.56,119,209,07-28
761,3,363.42,0,72.42,917,78.5,57,66.88,120,210,07-29
762,3,234.92,0,65.21,849,80.4,54.2,67.42,121,211,07-30
763,3,370.63,0,64.88,917,82.6,50.7,67.12,122,212,07-31
764,3,147.29,0,63.92,673,81.9,59,69.08,123,213,08-01
765,3,361.25,0,68.08,915,85.7,53.6,69.29,124,214,08-02
766,3,358.58,0,61.96,900,87.7,60.3,72.41,125,215,08-03
767,3,254.88,0,61.08,860,89.4,62.4,74.38,126,216,08-04
768,3,317.25,0,63.04,895,88.3,59.4,75.33,127,217,08-05
769,3,58.08,0,64.08,321,81.9,64.2,72.63,128,218,08-06
770,3,0,0.03,93.92,0,78.4,66,67.55,129,219,08-07
771,3,3.71,0,92.54,38,72.2,63.1,67.61,130,220,08-08
772,3,146.38,0,83.25,561,80.3,63.1,70.74,131,221,08-09
773,3,107.21,0,71.88,822,79.1,63.5,71.68,132,222,08-10
