Performance_Record,ADNI,AP,ARH,MDNI,MaxSur,MinSur,AvgSur,Day,Julian_date,date,Maturity_Group,Genotype_ID,State,Year,Location,Yield
0,234.13,0,73.329999999999998,850,62.700000000000003,47.299999999999997,55.579999999999998,32,122,2021-05-02 00:00:00.0000000,3,243,"KS",2009,98,39
0,50.25,0.01,78.879999999999995,292,62.600000000000001,47.5,54.130000000000003,33,123,2021-05-03 00:00:00.0000000,3,243,"KS",2009,98,39
0,270,0,73.670000000000002,947,68.200000000000003,42.399999999999999,57.299999999999997,34,124,2021-05-04 00:00:00.0000000,3,243,"KS",2009,98,39
0,213.21,0,81.459999999999994,798,69.799999999999997,49.5,58.969999999999999,35,125,2021-05-05 00:00:00.0000000,3,243,"KS",2009,98,39
0,126.21,0,88.379999999999995,631,74.5,50.5,59.939999999999998,36,126,2021-05-06 00:00:00.0000000,3,243,"KS",2009,98,39
0,9.92,0,77.040000000000006,238,74.900000000000006,66.099999999999994,69.329999999999998,25,115,2021-04-25 00:00:00.0000000,3,243,"KS",2009,98,39
0,1.42,0.04,91.75,22,72.599999999999994,63.399999999999999,67.180000000000007,26,116,2021-04-26 00:00:00.0000000,3,243,"KS",2009,98,39
0,0,0.04,93.079999999999998,0,69.400000000000006,44.200000000000003,58.880000000000003,27,117,2021-04-27 00:00:00.0000000,3,243,"KS",2009,98,39
0,357.71,0,85.5,941,64.900000000000006,38.299999999999997,49.520000000000003,28,118,2021-04-28 00:00:00.0000000,3,243,"KS",2009,98,39
0,22.75,0,91.040000000000006,227,70.599999999999994,53.600000000000001,60.700000000000003,29,119,2021-04-29 00:00:00.0000000,3,243,"KS",2009,98,39
0,77.96,0.02,94.579999999999998,620,72.799999999999997,57.399999999999999,63.140000000000001,30,120,2021-04-30 00:00:00.0000000,3,243,"KS",2009,98,39
0,70.79,0.01,83.25,557,65.5,50.700000000000003,56.109999999999999,19,109,2021-04-19 00:00:00.0000000,3,243,"KS",2009,98,39
0,324.67,0,58.829999999999998,960,64.099999999999994,45.200000000000003,53.619999999999997,20,110,2021-04-20 00:00:00.0000000,3,243,"KS",2009,98,39
0,377.54,0,44.880000000000003,994,67.5,42.600000000000001,52.700000000000003,21,111,2021-04-21 00:00:00.0000000,3,243,"KS",2009,98,39
0,237.92,0,66.829999999999998,871,77.5,46.299999999999997,60.369999999999997,22,112,2021-04-22 00:00:00.0000000,3,243,"KS",2009,98,39
0,361.29,0,61.460000000000001,944,80.900000000000006,59,69.409999999999997,23,113,2021-04-23 00:00:00.0000000,3,243,"KS",2009,98,39
0,231.5,0,66.670000000000002,707,78.799999999999997,65.599999999999994,70.469999999999999,24,114,2021-04-24 00:00:00.0000000,3,243,"KS",2009,98,39
0,0.13,0.03,94.579999999999998,2,45.899999999999999,36.600000000000001,41,13,103,2021-04-13 00:00:00.0000000,3,243,"KS",2009,98,39
0,362.71,0,76.879999999999995,990,59.5,36.299999999999997,45.609999999999999,14,104,2021-04-14 00:00:00.0000000,3,243,"KS",2009,98,39
0,305.5,0,71.579999999999998,960,64.200000000000003,43.299999999999997,51.380000000000003,15,105,2021-04-15 00:00:00.0000000,3,243,"KS",2009,98,39
0,86.38,0,69.579999999999998,691,62,50.899999999999999,55.950000000000003,16,106,2021-04-16 00:00:00.0000000,3,243,"KS",2009,98,39
0,261.92,0,77,824,70.599999999999994,48.799999999999997,58.57,17,107,2021-04-17 00:00:00.0000000,3,243,"KS",2009,98,39
0,89.83,0.01,80.920000000000002,571,68.599999999999994,56.200000000000003,61.25,18,108,2021-04-18 00:00:00.0000000,3,243,"KS",2009,98,39
0,381.58,0,49.75,1022,55.5,23,36.859999999999999,7,97,2021-04-07 00:00:00.0000000,3,243,"KS",2009,98,39
0,367.33,0,50.75,993,64.400000000000006,38.700000000000003,49.460000000000001,8,98,2021-04-08 00:00:00.0000000,3,243,"KS",2009,98,39
0,43.63,0,61.75,247,57.700000000000003,46,50.189999999999998,9,99,2021-04-09 00:00:00.0000000,3,243,"KS",2009,98,39
0,120.5,0.03,85.379999999999995,857,56.799999999999997,40.600000000000001,45.659999999999997,10,100,2021-04-10 00:00:00.0000000,3,243,"KS",2009,98,39
0,343.92,0,74.959999999999994,985,59.600000000000001,37.899999999999999,47.770000000000003,11,101,2021-04-11 00:00:00.0000000,3,243,"KS",2009,98,39
0,0.25,0.01,76.629999999999995,2,53.799999999999997,42.799999999999997,46.5,12,102,2021-04-12 00:00:00.0000000,3,243,"KS",2009,98,39
1,209.88,0,85.379999999999995,760,65.299999999999997,40.5,54.079999999999998,1,91,2021-04-01 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,106.17,0,67.790000000000006,794,55.200000000000003,40.5,47.420000000000002,2,92,2021-04-02 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,0.25,0.01,73.959999999999994,5,50.399999999999999,39.600000000000001,43.530000000000001,3,93,2021-04-03 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,0,0.03,94.670000000000002,0,47.100000000000001,43.200000000000003,45.210000000000001,4,94,2021-04-04 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,320,0,79.290000000000006,978,63,42,49.689999999999998,5,95,2021-04-05 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,307.96,0,65.579999999999998,970,70.5,38.299999999999997,53.07,6,96,2021-04-06 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,0.92,0,86.079999999999998,14,63.5,54.700000000000003,58.340000000000003,211,301,2021-10-28 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,1.96,0,91.959999999999994,18,68.299999999999997,54.100000000000001,59.869999999999997,212,302,2021-10-29 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,203.25,0,78.920000000000002,809,76.5,56.600000000000001,62.259999999999998,213,303,2021-10-30 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,1,0.01,78.290000000000006,23,67.400000000000006,61.899999999999999,64.650000000000006,214,304,2021-10-31 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,183.08,0,72.040000000000006,872,65.5,43.899999999999999,55.640000000000001,205,295,2021-10-22 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,284.83,0,72.670000000000002,959,54.899999999999999,44.5,50.240000000000002,206,296,2021-10-23 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,18.54,0,72.709999999999994,259,57.299999999999997,36.700000000000003,45.469999999999999,207,297,2021-10-24 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,305.96,0,66.420000000000002,991,51.200000000000003,31.5,41.520000000000003,208,298,2021-10-25 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,242.13,0,63.75,960,60.399999999999999,30,42.450000000000003,209,299,2021-10-26 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,30.38,0,73.079999999999998,390,68.5,49.200000000000003,54.859999999999999,210,300,2021-10-27 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,0,0.01,95.829999999999998,0,67.099999999999994,61.299999999999997,63.25,199,289,2021-10-16 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,90.46,0.01,90.879999999999995,652,67.200000000000003,58.700000000000003,63.140000000000001,200,290,2021-10-17 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,201.21,0,76.959999999999994,691,66.099999999999994,49.200000000000003,57.170000000000002,201,291,2021-10-18 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,166.63,0,73.540000000000006,714,67.5,46.600000000000001,56.75,202,292,2021-10-19 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,294.5,0,75.379999999999995,967,64.799999999999997,37.899999999999999,49.670000000000002,203,293,2021-10-20 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,283.38,0,66.040000000000006,946,68.799999999999997,40,52.140000000000001,204,294,2021-10-21 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,72.88,0,80.540000000000006,668,78,56.600000000000001,65.829999999999998,193,283,2021-10-10 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,116.58,0,76,750,77.599999999999994,59.5,65.209999999999994,194,284,2021-10-11 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,275.63,0,72.379999999999995,923,79.700000000000003,51.399999999999999,64.810000000000002,195,285,2021-10-12 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,241.5,0,71.920000000000002,869,81.5,59.700000000000003,67.989999999999995,196,286,2021-10-13 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,268.13,0,76.790000000000006,903,79.599999999999994,58.200000000000003,68.150000000000006,197,287,2021-10-14 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,21.13,0,87.040000000000006,184,70.299999999999997,59.899999999999999,65.099999999999994,198,288,2021-10-15 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,269.5,0,76.540000000000006,900,82.5,64.900000000000006,72.090000000000003,187,277,2021-10-04 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,270.33,0,78.540000000000006,868,86.299999999999997,66,74.209999999999994,188,278,2021-10-05 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,127.21,0.03,83.290000000000006,748,75.700000000000003,65.700000000000003,71.900000000000006,189,279,2021-10-06 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,293.08,0.01,79.329999999999998,947,66.700000000000003,48.299999999999997,58.18,190,280,2021-10-07 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,168.92,0,72.959999999999994,930,71.200000000000003,46.399999999999999,57.909999999999997,191,281,2021-10-08 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,28.5,0,72.329999999999998,332,73,60.100000000000001,65.239999999999995,192,282,2021-10-09 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,287.92,0,70.829999999999998,921,78.599999999999994,56.799999999999997,66.209999999999994,181,271,2021-09-28 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,148.92,0,75.709999999999994,794,75.200000000000003,55.399999999999999,64.150000000000006,182,272,2021-09-29 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,21.54,0,81.25,291,71.799999999999997,59.899999999999999,64,183,273,2021-09-30 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,240.33,0,81.5,934,83,57.799999999999997,67.930000000000007,184,274,2021-10-01 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,159.96,0,77.709999999999994,785,82.700000000000003,61.5,71.040000000000006,185,275,2021-10-02 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,263.46,0,72.879999999999995,899,82.900000000000006,65.799999999999997,72.849999999999994,186,276,2021-10-03 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,307.42,0,70.709999999999994,947,75.299999999999997,51.399999999999999,62.450000000000003,175,265,2021-09-22 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,294.54,0,72.079999999999998,923,80.5,49.600000000000001,64.109999999999999,176,266,2021-09-23 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,8.21,0,81.829999999999998,146,72.400000000000006,61.899999999999999,65.650000000000006,177,267,2021-09-24 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,33.96,0.02,92,300,75.799999999999997,63,67.400000000000006,178,268,2021-09-25 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,225.71,0,84.790000000000006,747,79,60.100000000000001,68.129999999999995,179,269,2021-09-26 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,287.38,0,73.25,923,81.299999999999997,53.600000000000001,66.739999999999995,180,270,2021-09-27 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,285.79,0,70.379999999999995,904,85.799999999999997,53.200000000000003,68.969999999999999,169,259,2021-09-16 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,260.63,0,65.920000000000002,846,85,63.700000000000003,72.609999999999999,170,260,2021-09-17 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,267.96,0,76.329999999999998,902,82,65.5,72.640000000000001,171,261,2021-09-18 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,276.63,0,74.5,891,87.200000000000003,63.700000000000003,73.189999999999998,172,262,2021-09-19 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,254,0,67.829999999999998,848,85.900000000000006,66.400000000000006,74.159999999999997,173,263,2021-09-20 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,16.79,0.08,87.170000000000002,181,76,63,70.010000000000005,174,264,2021-09-21 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,290.58,0.01,78,865,85,70.299999999999997,77.370000000000005,163,253,2021-09-10 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,276.75,0,75.579999999999998,868,91.700000000000003,68.200000000000003,77.920000000000002,164,254,2021-09-11 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,143.67,0,71.670000000000002,781,88.599999999999994,68.099999999999994,75.840000000000003,165,255,2021-09-12 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,322.21,0,68.209999999999994,918,79.400000000000006,64,71.810000000000002,166,256,2021-09-13 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,330.5,0,62.579999999999998,944,76.700000000000003,51.399999999999999,64.040000000000006,167,257,2021-09-14 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,306.33,0,69.959999999999994,920,83,55.700000000000003,66.730000000000004,168,258,2021-09-15 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,258.33,0,68.170000000000002,891,85.299999999999997,61.700000000000003,73.530000000000001,157,247,2021-09-04 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,321.71,0,70.129999999999995,911,86.200000000000003,61.5,73.159999999999997,158,248,2021-09-05 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,329.79,0,62.329999999999998,909,89.700000000000003,59,72.700000000000003,159,249,2021-09-06 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,328.42,0,69.209999999999994,912,90,60.799999999999997,72.579999999999998,160,250,2021-09-07 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,321.29,0,71,911,90.700000000000003,61,74.640000000000001,161,251,2021-09-08 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,310.21,0,71.5,911,93,65.099999999999994,76.540000000000006,162,252,2021-09-09 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,322.29,0,68.540000000000006,903,90.200000000000003,67.099999999999994,78.25,151,241,2021-08-29 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,288.83,0,70.959999999999994,908,90.200000000000003,69.099999999999994,79.829999999999998,152,242,2021-08-30 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,329.21,0.01,78.920000000000002,867,89.299999999999997,70.900000000000006,79.510000000000005,153,243,2021-08-31 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,250.63,0.01,76.920000000000002,701,89.299999999999997,70,78.120000000000005,154,244,2021-09-01 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,52.54,0,82.670000000000002,359,79.900000000000006,70.599999999999994,74.640000000000001,155,245,2021-09-02 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,330.08,0.01,81.540000000000006,907,86.5,66.599999999999994,74.930000000000007,156,246,2021-09-03 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,322.5,0.01,82.920000000000002,866,87.200000000000003,65.099999999999994,76.689999999999998,145,235,2021-08-23 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,327.33,0,75.709999999999994,901,88.099999999999994,66.200000000000003,76,146,236,2021-08-24 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,336.79,0,72,906,86.299999999999997,65.700000000000003,75.450000000000003,147,237,2021-08-25 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,335.08,0,67.5,917,84.599999999999994,61.200000000000003,72.969999999999999,148,238,2021-08-26 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,302.38,0,71.129999999999995,915,88.599999999999994,59.399999999999999,71.939999999999998,149,239,2021-08-27 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,317.17,0,67.5,899,89.400000000000006,63,76.340000000000003,150,240,2021-08-28 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,11.29,0,89.129999999999995,225,71.099999999999994,60.399999999999999,64.799999999999997,139,229,2021-08-17 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,3.04,0,93.290000000000006,20,72.400000000000006,60.200000000000003,66.640000000000001,140,230,2021-08-18 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,121.08,0.03,94.290000000000006,580,79.099999999999994,66.599999999999994,71.010000000000005,141,231,2021-08-19 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,226.42,0.03,94.209999999999994,774,80.099999999999994,69.299999999999997,73.969999999999999,142,232,2021-08-20 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,72,0.03,92.040000000000006,490,84.700000000000003,70.299999999999997,75.310000000000002,143,233,2021-08-21 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,287.71,0.02,90.170000000000002,867,84,68.200000000000003,76.459999999999994,144,234,2021-08-22 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,276.58,0.03,91.329999999999998,813,82.900000000000006,71.400000000000006,77.280000000000001,133,223,2021-08-11 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,215.88,0.03,93.329999999999998,810,83.299999999999997,72.5,77.400000000000006,134,224,2021-08-12 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,180,0.01,87.459999999999994,774,86.400000000000006,72.700000000000003,77.5,135,225,2021-08-13 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,260.54,0,77.709999999999994,834,81.200000000000003,63.299999999999997,72.219999999999999,136,226,2021-08-14 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,176.25,0,73.920000000000002,854,78.5,57.399999999999999,67.930000000000007,137,227,2021-08-15 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,7.42,0,81.170000000000002,96,70.099999999999994,63.899999999999999,66.650000000000006,138,228,2021-08-16 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,124.38,0,61.079999999999998,734,89.799999999999997,65.299999999999997,74.950000000000003,127,217,2021-08-05 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,44.96,0.09,90.25,495,78.5,68.700000000000003,73.280000000000001,128,218,2021-08-06 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,61.21,0,90.329999999999998,567,90.900000000000006,72.099999999999994,76.969999999999999,129,219,2021-08-07 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,300.21,0.02,91.129999999999995,901,86.700000000000003,72.099999999999994,78.209999999999994,130,220,2021-08-08 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,275.38,0.02,91.829999999999998,888,84.700000000000003,72.5,78.290000000000006,131,221,2021-08-09 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,231.21,0.02,91.079999999999998,783,84,72.700000000000003,77.950000000000003,132,222,2021-08-10 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,209.13,0,54.880000000000003,717,91.299999999999997,61.200000000000003,74.349999999999994,121,211,2021-07-30 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,20.29,0.03,87.790000000000006,216,78.700000000000003,69.400000000000006,72.760000000000005,122,212,2021-07-31 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,310.08,0.02,81.629999999999995,902,86.900000000000006,70.200000000000003,76.540000000000006,123,213,2021-08-01 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,311.29,0,69.079999999999998,911,90.299999999999997,63.700000000000003,75.829999999999998,124,214,2021-08-02 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
1,79.58,0,72.25,324,85.799999999999997,65.099999999999994,73.620000000000005,125,215,2021-08-03 00:00:00.0000000,6,114,"AL",2013,16,54.200000000000003
